seq_name,nu
Q8IWY4_400_629,0.506
Q8IWY8_484_677,0.452
Q8IWY8_321_423,0.568
Q8IWY8_91_263,0.527
Q8IWY9_1_295,0.515
Q8IWY9_766_851,0.504
Q8IWY9_506_561,0.531
Q8IWY9_1194_1227,0.557
Q8IWZ3_1452_2542,0.499
Q8IWZ3_686_1049,0.515
Q8IWZ3_1_216,0.525
Q8IWZ5_1_146,0.492
Q8IWZ5_210_244,0.564
Q8IWZ5_479_610,0.514
Q8IWZ8_1_179,0.51
Q8IWZ8_318_645,0.493
Q8IX01_834_1082,0.38
Q8IX01_666_787,0.486
Q8IX01_535_589,0.563
Q8IX01_1_326,0.507
Q8IX03_782_1113,0.431
Q8IX03_422_663,0.514
Q8IX03_241_353,0.534
Q8IX04_149_183,0.577
Q8IX05_200_232,0.556
Q8IX06_1_293,0.515
Q8IX07_1_144,0.503
Q8IX07_368_1006,0.526
Q8IX07_186_296,0.53
Q8IX12_991_1032,0.571
Q8IX12_205_362,0.538
Q8IX12_1_149,0.504
Q8IX12_803_919,0.497
Q8IX15_418_462,0.56
Q8IX15_124_364,0.53
Q8IX15_1_48,0.551
Q8IX15_502_550,0.643
Q8IX18_1_59,0.534
Q8IX18_708_779,0.536
Q8IX19_1_75,0.556
Q8IX21_1_730,0.464
Q8IX29_166_292,0.539
Q8IX30_1_34,0.558
Q8IX30_387_687,0.517
Q8IX90_104_412,0.523
Q8IX94_1_48,0.559
Q8IX94_500_777,0.483
Q8IX94_273_317,0.539
Q8IX95_90_122,0.599
Q8IXA5_1_67,0.568
Q8IXB3_1_177,0.512
Q8IXF0_1_44,0.536
Q8IXF0_448_933,0.49
Q8IXF0_212_268,0.535
Q8IXF0_112_144,0.553
Q8IXF9_250_295,0.532
Q8IXH6_1_159,0.501
Q8IXH7_1_44,0.601
Q8IXH8_597_832,0.548
Q8IXH8_1_63,0.497
Q8IXI1_573_618,0.542
Q8IXI2_585_618,0.566
Q8IXJ6_1_49,0.58
Q8IXJ6_355_389,0.591
Q8IXJ9_353_1541,0.5
Q8IXJ9_84_256,0.489
Q8IXK0_1_641,0.522
Q8IXK0_669_788,0.516
Q8IXK2_1_49,0.544
Q8IXL6_186_223,0.567
Q8IXL6_27_159,0.524
Q8IXM2_81_172,0.536
Q8IXM7_1_199,0.521
Q8IXN7_302_391,0.541
Q8IXP5_1_236,0.493
Q8IXQ3_1_194,0.493
Q8IXQ4_1_239,0.518
Q8IXQ6_618_651,0.56
Q8IXQ6_1_71,0.528
Q8IXQ6_819_854,0.551
Q8IXQ6_483_523,0.565
Q8IXQ8_117_264,0.513
Q8IXQ9_1_46,0.519
Q8IXR5_374_421,0.537
Q8IXR5_1_248,0.478
Q8IXR9_103_274,0.506
Q8IXS0_299_508,0.545
Q8IXS0_1_236,0.516
Q8IXS2_445_484,0.56
Q8IXS6_199_379,0.534
Q8IXS8_294_530,0.519
Q8IXT1_129_998,0.494
Q8IXT2_1_34,0.569
Q8IXT2_105_367,0.523
Q8IXT5_83_157,0.518
Q8IXT5_233_291,0.518
Q8IXT5_475_930,0.476
Q8IXT5_364_405,0.552
Q8IXU6_333_374,0.589
Q8IXW0_1_61,0.505
Q8IXW0_413_634,0.496
Q8IXW0_170_369,0.516
Q8IXW5_1_30,0.575
Q8IXW5_181_505,0.511
Q8IXW5_575_612,0.564
Q8IXX5_1_131,0.454
Q8IXZ2_794_948,0.535
Q8IXZ2_25_643,0.529
Q8IXZ3_1_490,0.497
Q8IY17_1267_1375,0.547
Q8IY17_335_510,0.524
Q8IY17_1_199,0.51
Q8IY17_740_785,0.548
Q8IY18_788_875,0.511
Q8IY18_1_53,0.56
Q8IY18_261_305,0.557
Q8IY21_946_978,0.582
Q8IY21_466_590,0.523
Q8IY22_344_445,0.537
Q8IY22_1_63,0.547
Q8IY26_1_94,0.519
Q8IY33_99_193,0.547
Q8IY33_234_729,0.552
Q8IY33_869_904,0.532
Q8IY34_266_308,0.548
Q8IY37_1_235,0.298
Q8IY37_492_593,0.439
Q8IY42_1_314,0.535
Q8IY50_1_64,0.549
Q8IY50_385_421,0.561
Q8IY51_379_472,0.589
Q8IY57_138_180,0.571
Q8IY57_53_99,0.578
Q8IY63_777_956,0.521
Q8IY63_1_433,0.495
Q8IY67_1_36,0.577
Q8IY67_323_606,0.5
Q8IY81_410_662,0.532
Q8IY81_323_368,0.62
Q8IY82_1_76,0.566
Q8IY82_369_418,0.58
Q8IY84_1_46,0.55
Q8IY84_395_436,0.546
Q8IY85_881_973,0.546
Q8IY85_1_755,0.495
Q8IY92_1_294,0.491
Q8IY92_370_676,0.514
Q8IY92_785_1564,0.496
Q8IY92_1600_1750,0.504
Q8IY95_1_40,0.532
Q8IYA2_1_446,0.531
Q8IYA2_478_529,0.579
Q8IYA2_602_631,0.579
Q8IYA2_918_961,0.57
Q8IYA2_1120_1237,0.505
Q8IYA6_600_671,0.553
Q8IYA6_1_479,0.533
Q8IYA7_158_352,0.494
Q8IYA7_1_68,0.541
Q8IYA8_258_594,0.495
Q8IYA8_1_112,0.502
Q8IYB0_1_196,0.526
Q8IYB1_428_491,0.532
Q8IYB3_160_904,0.54
Q8IYB4_1_318,0.508
Q8IYB5_135_467,0.528
Q8IYB7_1_49,0.576
Q8IYB7_120_231,0.547
Q8IYB8_1_67,0.542
Q8IYB8_680_786,0.519
Q8IYB9_1_162,0.529
Q8IYD1_1_204,0.551
Q8IYD8_640_1825,0.477
Q8IYD8_417_446,0.552
Q8IYD8_1_75,0.516
Q8IYD9_1_372,0.509
Q8IYE0_890_955,0.543
Q8IYE0_721_754,0.557
Q8IYE0_1_49,0.605
Q8IYE1_275_310,0.58
Q8IYE1_456_540,0.525
Q8IYE1_603_656,0.562
Q8IYE1_37_73,0.567
Q8IYE1_176_208,0.578
Q8IYF1_77_753,0.485
Q8IYF3_1_37,0.564
Q8IYG6_1_59,0.529
Q8IYG6_245_542,0.506
Q8IYH5_713_789,0.482
Q8IYH5_572_651,0.508
Q8IYH5_1_494,0.487
Q8IYI0_1_98,0.556
Q8IYI0_162_205,0.555
Q8IYI6_92_172,0.552
Q8IYI6_287_342,0.506
Q8IYI8_1_172,0.513
Q8IYI8_476_595,0.538
Q8IYJ0_1_282,0.488
Q8IYJ2_471_551,0.559
Q8IYJ2_1_94,0.515
Q8IYJ2_335_408,0.564
Q8IYJ3_99_267,0.515
Q8IYJ3_1_36,0.535
Q8IYK2_1_116,0.525
Q8IYK4_1_42,0.519
Q8IYK4_585_626,0.534
Q8IYK8_287_340,0.524
Q8IYK8_1_113,0.518
Q8IYL2_45_164,0.543
Q8IYL2_524_647,0.533
Q8IYL3_1_180,0.513
Q8IYL9_294_337,0.503
Q8IYM0_322_486,0.541
Q8IYM0_534_671,0.526
Q8IYM0_796_893,0.545
Q8IYM0_53_192,0.513
Q8IYM1_1_34,0.548
Q8IYM1_318_358,0.529
Q8IYM2_341_392,0.53
Q8IYM2_538_578,0.552
Q8IYM9_373_402,0.585
Q8IYN0_1_215,0.489
Q8IYN0_502_542,0.556
Q8IYN2_1_65,0.562
Q8IYN6_51_164,0.515
Q8IYP9_196_259,0.561
Q8IYP9_1_36,0.534
Q8IYQ7_1_57,0.555
Q8IYR0_487_622,0.527
Q8IYR2_455_484,0.584
Q8IYR2_366_413,0.554
Q8IYR2_187_224,0.528
Q8IYR6_237_380,0.481
Q8IYR6_1_81,0.559
Q8IYS0_588_662,0.533
Q8IYS0_496_555,0.533
Q8IYS0_195_328,0.547
Q8IYS0_1_68,0.534
Q8IYS2_155_187,0.568
Q8IYS2_1_67,0.488
Q8IYS4_1_520,0.51
Q8IYS5_221_282,0.544
Q8IYS8_1_33,0.558
Q8IYT1_168_594,0.503
Q8IYT2_522_593,0.519
Q8IYT3_1_37,0.573
Q8IYT3_668_715,0.559
Q8IYT3_165_195,0.562
Q8IYT4_85_236,0.48
Q8IYT8_273_876,0.505
Q8IYU2_328_453,0.54
Q8IYU4_100_475,0.521
Q8IYU4_1_30,0.555
Q8IYU8_202_231,0.583
Q8IYU8_1_86,0.553
Q8IYV9_255_350,0.534
Q8IYW2_1537_1589,0.564
Q8IYW2_2515_2715,0.513
Q8IYW2_606_652,0.549
Q8IYW2_2359_2416,0.53
Q8IYW2_796_826,0.552
Q8IYW2_1072_1111,0.546
Q8IYW2_2231_2335,0.54
Q8IYW2_1248_1298,0.563
Q8IYW2_1969_2026,0.562
Q8IYW2_1827_1913,0.53
Q8IYW2_1338_1427,0.557
Q8IYW4_155_549,0.516
Q8IYW5_189_425,0.53
Q8IYW5_464_571,0.561
Q8IYX0_1_193,0.491
Q8IYX3_1_613,0.419
Q8IYX4_220_259,0.558
Q8IYX4_324_353,0.592
Q8IYX7_248_474,0.516
Q8IYX7_1_184,0.513
Q8IYX8_396_460,0.516
Q8IYX8_1_52,0.558
Q8IYX8_229_322,0.565
Q8IYY4_402_446,0.52
Q8IYY4_522_767,0.531
Q8IZ02_433_464,0.533
Q8IZ02_1_54,0.553
Q8IZ07_420_590,0.562
Q8IZ08_1_99,0.558
Q8IZ08_242_275,0.551
Q8IZ08_397_494,0.518
Q8IZ13_305_342,0.527
Q8IZ13_52_92,0.561
Q8IZ16_25_147,0.528
Q8IZ20_1_317,0.502
Q8IZ20_447_524,0.549
Q8IZ21_1_556,0.467
Q8IZ26_1_256,0.485
Q8IZ40_1_64,0.54
Q8IZ40_390_523,0.505
Q8IZ40_180_259,0.48
Q8IZ41_361_543,0.506
Q8IZ41_64_134,0.463
Q8IZ52_1_111,0.511
Q8IZ57_157_195,0.568
Q8IZ57_1_58,0.495
Q8IZ63_1_422,0.493
Q8IZ69_1_73,0.564
Q8IZ69_589_625,0.576
Q8IZ73_426_499,0.619
Q8IZ73_1_117,0.532
Q8IZ96_1_169,0.513
Q8IZA0_1_66,0.521
Q8IZA0_954_1049,0.466
Q8IZA0_125_314,0.536
Q8IZA3_1_47,0.561
Q8IZA3_130_346,0.599
Q8IZC4_413_609,0.541
Q8IZC4_182_232,0.512
Q8IZC6_227_1666,0.514
Q8IZC6_1_59,0.535
Q8IZC7_1_176,0.511
Q8IZD0_1_323,0.486
Q8IZD2_467_1858,0.515
Q8IZD2_1_122,0.555
Q8IZD2_180_331,0.494
Q8IZD4_137_581,0.539
Q8IZD6_499_547,0.577
Q8IZD9_1621_2030,0.505
Q8IZD9_185_220,0.56
Q8IZE3_423_742,0.514
Q8IZF0_619_855,0.51
Q8IZF0_330_372,0.549
Q8IZF0_1584_1738,0.503
Q8IZF0_1_35,0.505
Q8IZF2_981_1016,0.58
Q8IZF2_1_166,0.498
Q8IZF2_1199_1346,0.509
Q8IZF3_1_60,0.554
Q8IZF3_94_134,0.56
Q8IZF5_1_237,0.517
Q8IZF5_948_1079,0.476
Q8IZF6_2994_3080,0.529
Q8IZF7_648_708,0.549
Q8IZF7_150_192,0.555
Q8IZF7_1_115,0.518
Q8IZH2_362_428,0.525
Q8IZH2_1172_1451,0.523
Q8IZH2_1501_1706,0.526
Q8IZI9_1_35,0.566
Q8IZJ0_1_40,0.566
Q8IZJ1_346_546,0.519
Q8IZJ1_1_46,0.527
Q8IZJ3_1661_1885,0.534
Q8IZJ3_638_754,0.467
Q8IZJ3_1_36,0.557
Q8IZJ3_1341_1382,0.556
Q8IZJ3_1506_1557,0.581
Q8IZJ3_891_926,0.55
Q8IZJ3_502_541,0.532
Q8IZJ4_1_216,0.516
Q8IZJ6_1_51,0.525
Q8IZK6_1_35,0.558
Q8IZK6_525_566,0.532
Q8IZL2_80_1156,0.495
Q8IZL2_1_32,0.574
Q8IZL8_1_86,0.547
Q8IZL8_464_519,0.558
Q8IZL8_637_1130,0.544
Q8IZL9_301_346,0.543
Q8IZM0_1_81,0.524
Q8IZM9_1_46,0.528
Q8IZN3_329_488,0.514
Q8IZN3_1_34,0.573
Q8IZP0_153_437,0.499
Q8IZP1_1_53,0.552
Q8IZP1_214_549,0.479
Q8IZP2_35_79,0.609
Q8IZP6_1_95,0.529
Q8IZP7_1_122,0.501
Q8IZP9_889_1017,0.526
Q8IZP9_1_380,0.54
Q8IZQ1_3249_3391,0.52
Q8IZQ1_2156_2195,0.571
Q8IZQ1_1717_1750,0.576
Q8IZQ1_1899_1953,0.547
Q8IZQ1_948_1028,0.533
Q8IZQ1_1600_1637,0.542
Q8IZQ1_776_848,0.542
Q8IZQ1_2394_2532,0.552
Q8IZQ1_1782_1821,0.556
Q8IZQ1_2253_2314,0.549
Q8IZQ1_2659_2698,0.563
Q8IZQ1_2973_3004,0.561
Q8IZQ8_551_938,0.506
Q8IZQ8_134_371,0.495
Q8IZQ8_402_514,0.554
Q8IZR5_1_45,0.522
Q8IZR5_195_234,0.543
Q8IZS5_1_231,0.48
Q8IZS6_1_80,0.533
Q8IZS7_1_123,0.519
Q8IZS8_917_972,0.547
Q8IZS8_1_38,0.552
Q8IZT6_3411_3477,0.517
Q8IZT6_1162_1212,0.58
Q8IZT6_3003_3169,0.553
Q8IZT6_1360_2847,0.555
Q8IZT6_1075_1116,0.567
Q8IZT6_1_43,0.518
Q8IZT6_138_751,0.508
Q8IZT8_24_86,0.529
Q8IZT9_1_60,0.575
Q8IZU0_1_58,0.513
Q8IZU1_205_332,0.572
Q8IZU1_1_114,0.474
Q8IZU2_1_31,0.537
Q8IZU2_1012_1043,0.554
Q8IZU2_316_367,0.545
Q8IZU3_1_69,0.498
Q8IZU8_1_64,0.51
Q8IZU8_760_854,0.483
Q8IZU8_937_980,0.554
Q8IZU9_517_778,0.524
Q8IZU9_1_48,0.541
Q8IZV2_1_37,0.567
Q8IZW8_1_441,0.495
Q8IZX4_1101_1403,0.45
Q8IZX4_1642_1826,0.578
Q8IZX4_1_609,0.493
Q8IZX4_988_1021,0.585
Q8IZY2_767_803,0.531
Q8IZY2_1031_1087,0.531
Q8IZY2_1141_1219,0.556
Q8IZY2_1409_1449,0.552
Q8IZY2_2097_2146,0.576
Q8IZY2_107_278,0.532
Q8IZY2_337_386,0.534
Q8IZY2_438_468,0.534
Q8IZY5_1_108,0.498
Q8J025_464_514,0.536
Q8J025_1_56,0.541
Q8MH63_1_41,0.544
Q8N0S2_1_39,0.56
Q8N0S2_283_351,0.578
Q8N0S6_1_54,0.535
Q8N0U2_1_210,0.506
Q8N0U4_1_69,0.523
Q8N0U6_1_118,0.489
Q8N0U7_387_475,0.552
Q8N0U7_1_181,0.508
Q8N0U7_258_308,0.563
Q8N0V1_1_137,0.482
Q8N0V3_1_84,0.558
Q8N0V3_205_343,0.501
Q8N0V4_1_41,0.563
Q8N0V5_1_54,0.529
Q8N0W4_599_816,0.485
Q8N0W5_1_122,0.517
Q8N0W7_1_255,0.456
Q8N0X2_1_139,0.528
Q8N0X2_258_334,0.55
Q8N0X4_1_37,0.556
Q8N0X7_594_666,0.559
Q8N0X7_331_548,0.529
Q8N0X7_93_220,0.565
Q8N0Y2_93_182,0.566
Q8N0Y2_291_327,0.548
Q8N0Z2_1_241,0.52
Q8N0Z3_118_340,0.426
Q8N0Z3_1_44,0.565
Q8N0Z3_453_855,0.513
Q8N0Z9_434_540,0.568
Q8N0Z9_1_37,0.561
Q8N100_102_152,0.537
Q8N103_1_88,0.493
Q8N103_281_731,0.5
Q8N108_351_512,0.533
Q8N108_1_174,0.57
Q8N109_220_375,0.508
Q8N111_1_120,0.553
Q8N112_1_89,0.554
Q8N114_1_240,0.5
Q8N119_122_173,0.559
Q8N119_1_83,0.51
Q8N122_684_809,0.513
Q8N122_1_33,0.548
Q8N122_840_963,0.529
Q8N123_1_265,0.423
Q8N126_358_398,0.574
Q8N128_1_96,0.542
Q8N128_176_213,0.592
Q8N129_202_248,0.596
Q8N130_244_310,0.538
Q8N130_1_63,0.542
Q8N130_563_599,0.548
Q8N131_1_158,0.532
Q8N135_1_30,0.566
Q8N137_557_903,0.487
Q8N137_1_191,0.53
Q8N139_422_474,0.545
Q8N139_1581_1617,0.586
Q8N139_776_874,0.476
Q8N140_1_34,0.557
Q8N140_118_220,0.511
Q8N140_281_333,0.562
Q8N141_53_251,0.512
Q8N143_1_334,0.505
Q8N144_232_294,0.546
Q8N145_1_37,0.59
Q8N149_416_452,0.579
Q8N157_1_348,0.513
Q8N157_535_594,0.54
Q8N157_922_1061,0.535
Q8N157_1104_1196,0.53
Q8N158_485_579,0.492
Q8N158_1_31,0.573
Q8N158_353_388,0.536
Q8N159_1_113,0.516
Q8N163_565_705,0.591
Q8N163_768_806,0.567
Q8N163_445_512,0.58
Q8N163_1_59,0.555
Q8N163_110_228,0.551
Q8N165_190_220,0.571
Q8N184_1_259,0.505
Q8N187_482_725,0.525
Q8N187_377_418,0.566
Q8N187_1_202,0.542
Q8N196_1_87,0.558
Q8N196_258_739,0.551
Q8N1A0_151_295,0.515
Q8N1B4_1_83,0.554
Q8N1C3_1_65,0.503
Q8N1C3_367_435,0.497
Q8N1D0_1_253,0.495
Q8N1E2_92_122,0.573
Q8N1E6_389_418,0.526
Q8N1F7_778_819,0.567
Q8N1F7_1_102,0.542
Q8N1F7_139_178,0.53
Q8N1F8_319_543,0.504
Q8N1F8_654_789,0.519
Q8N1F8_972_1014,0.568
Q8N1F8_586_618,0.568
Q8N1G0_598_719,0.536
Q8N1G0_1_528,0.525
Q8N1G0_1035_1237,0.5
Q8N1G0_866_971,0.52
Q8N1G1_114_808,0.493
Q8N1G1_1_88,0.514
Q8N1G1_877_921,0.549
Q8N1G2_1_132,0.511
Q8N1G4_253_316,0.509
Q8N1G4_507_553,0.574
Q8N1H7_234_587,0.508
Q8N1I0_1581_1966,0.514
Q8N1I8_1_211,0.492
Q8N1K5_532_641,0.528
Q8N1L1_1_170,0.525
Q8N1L9_89_274,0.538
Q8N1M1_362_668,0.478
Q8N1N0_541_589,0.536
Q8N1N0_329_362,0.571
Q8N1N0_1_116,0.529
Q8N1N2_1_108,0.533
Q8N1N2_141_210,0.583
Q8N1N4_1_109,0.526
Q8N1N4_419_520,0.536
Q8N1N5_1_446,0.496
Q8N1P7_1_985,0.535
Q8N1Q8_1_43,0.525
Q8N1S5_99_197,0.525
Q8N1V8_1_128,0.519
Q8N1W1_1282_1444,0.537
Q8N1W1_271_663,0.5
Q8N1W1_691_822,0.518
Q8N1W1_1520_1705,0.517
Q8N1W2_598_664,0.594
Q8N1W2_1_283,0.536
Q8N1X5_1_172,0.52
Q8N1Y9_1_231,0.479
Q8N201_884_953,0.469
Q8N201_257_324,0.535
Q8N201_991_1031,0.533
Q8N201_1301_1361,0.521
Q8N201_1551_1731,0.48
Q8N201_1995_2051,0.551
Q8N201_1_116,0.552
Q8N205_1_96,0.536
Q8N205_204_404,0.464
Q8N228_1_89,0.542
Q8N228_206_338,0.539
Q8N239_287_333,0.45
Q8N264_326_642,0.511
Q8N268_1_126,0.506
Q8N271_805_834,0.55
Q8N271_1_39,0.549
Q8N283_237_830,0.52
Q8N292_39_157,0.358
Q8N2A0_1_174,0.516
Q8N2A8_215_252,0.552
Q8N2B8_1_174,0.545
Q8N2C3_150_294,0.546
Q8N2C3_1_58,0.543
Q8N2C7_953_1177,0.495
Q8N2C7_1238_1267,0.573
Q8N2C7_1694_1843,0.521
Q8N2C7_2643_2675,0.559
Q8N2C7_1502_1560,0.55
Q8N2C7_1362_1458,0.548
Q8N2C7_2742_2792,0.561
Q8N2C7_2418_2481,0.54
Q8N2C7_120_186,0.551
Q8N2C7_226_330,0.537
Q8N2C7_360_652,0.503
Q8N2C7_682_793,0.545
Q8N2C7_867_898,0.576
Q8N2C7_2899_3258,0.481
Q8N2C9_1_162,0.474
Q8N2E2_158_193,0.57
Q8N2E2_1_30,0.548
Q8N2E2_601_789,0.504
Q8N2E2_983_1018,0.544
Q8N2E2_1209_1492,0.491
Q8N2F6_1_93,0.455
Q8N2G4_111_141,0.566
Q8N2G6_1_115,0.526
Q8N2G8_1_36,0.533
Q8N2G8_84_130,0.544
Q8N2H3_1_31,0.565
Q8N2H9_1_83,0.558
Q8N2I2_1_178,0.518
Q8N2I2_464_560,0.507
Q8N2I9_1_30,0.591
Q8N2I9_340_435,0.515
Q8N2K0_1_65,0.555
Q8N2K1_183_236,0.545
Q8N2M8_634_674,0.528
Q8N2M8_146_210,0.55
Q8N2M8_263_575,0.546
Q8N2N9_239_818,0.528
Q8N2N9_911_954,0.56
Q8N2N9_1060_1090,0.561
Q8N2Q7_743_863,0.517
Q8N2Q7_655_716,0.543
Q8N2Q7_166_212,0.366
Q8N2Q7_1_49,0.551
Q8N2R0_1_173,0.527
Q8N2R8_216_423,0.54
Q8N2R8_1_61,0.574
Q8N2S1_1325_1548,0.515
Q8N2S1_1122_1186,0.532
Q8N2S1_1_356,0.46
Q8N2S1_458_564,0.519
Q8N2W9_408_510,0.529
Q8N2W9_63_130,0.533
Q8N2X6_1_119,0.543
Q8N2Y8_1199_1454,0.508
Q8N2Y8_1_986,0.479
Q8N302_655_714,0.539
Q8N302_254_408,0.455
Q8N302_84_196,0.563
Q8N307_1_183,0.501
Q8N307_389_709,0.543
Q8N309_342_450,0.547
Q8N309_500_559,0.566
Q8N319_1_242,0.561
Q8N323_21_67,0.544
Q8N326_1_155,0.505
Q8N328_1_123,0.472
Q8N344_1_202,0.526
Q8N344_357_545,0.546
Q8N350_85_705,0.501
Q8N350_1_42,0.572
Q8N357_338_371,0.522
Q8N365_1_112,0.501
Q8N365_194_385,0.504
Q8N370_386_418,0.461
Q8N370_235_319,0.521
Q8N371_146_177,0.568
Q8N377_1_158,0.537
Q8N386_186_305,0.467
Q8N387_1_334,0.525
Q8N392_549_580,0.572
Q8N392_165_246,0.561
Q8N392_1_116,0.537
Q8N393_56_402,0.49
Q8N394_325_390,0.547
Q8N398_563_895,0.521
Q8N398_949_1061,0.513
Q8N398_159_210,0.542
Q8N398_1092_1167,0.541
Q8N3A8_251_547,0.505
Q8N3A8_89_151,0.533
Q8N3A8_743_784,0.588
Q8N3C0_140_238,0.547
Q8N3C0_1_53,0.549
Q8N3C0_2041_2083,0.572
Q8N3C0_286_439,0.512
Q8N3C7_349_492,0.546
Q8N3C7_550_626,0.534
Q8N3C7_1_34,0.552
Q8N3D4_1135_1361,0.51
Q8N3D4_165_1045,0.52
Q8N3E9_482_518,0.468
Q8N3E9_1_57,0.556
Q8N3F8_102_169,0.533
Q8N3F8_211_666,0.502
Q8N3F8_809_863,0.501
Q8N3F9_268_429,0.517
Q8N3F9_1_49,0.566
Q8N3G9_1_31,0.553
Q8N3G9_364_435,0.539
Q8N3I7_273_341,0.593
Q8N3J2_24_142,0.522
Q8N3J3_1_451,0.48
Q8N3J3_574_647,0.575
Q8N3J5_1_72,0.493
Q8N3J6_318_435,0.535
Q8N3K9_3670_3704,0.575
Q8N3L3_1_147,0.562
Q8N3L3_440_684,0.558
Q8N3P4_1_134,0.473
Q8N3P4_1165_1428,0.499
Q8N3R3_1_180,0.505
Q8N3R9_416_464,0.459
Q8N3R9_1_126,0.531
Q8N3S3_749_785,0.568
Q8N3S3_1_108,0.528
Q8N3S3_181_470,0.478
Q8N3T1_1_161,0.296
Q8N3T6_1_56,0.547
Q8N3T6_217_274,0.548
Q8N3T6_794_924,0.531
Q8N3T6_951_1108,0.503
Q8N3U1_1_123,0.532
Q8N3U4_1043_1231,0.494
Q8N3U4_1_86,0.522
Q8N3V7_1_144,0.51
Q8N3V7_180_929,0.534
Q8N3X1_628_954,0.418
Q8N3X1_1_209,0.504
Q8N3X1_252_522,0.508
Q8N3X6_1_281,0.493
Q8N3X6_567_602,0.568
Q8N3X6_309_524,0.5
Q8N3Y1_1_114,0.52
Q8N3Y1_546_598,0.493
Q8N3Y3_1_90,0.515
Q8N3Z0_192_252,0.584
Q8N3Z6_1_543,0.365
Q8N402_1_240,0.374
Q8N412_1_459,0.511
Q8N414_1_93,0.538
Q8N423_420_598,0.531
Q8N427_121_162,0.568
Q8N427_221_287,0.55
Q8N428_1_69,0.529
Q8N431_1_41,0.575
Q8N434_1_33,0.582
Q8N434_305_341,0.565
Q8N436_1_138,0.509
Q8N441_364_504,0.528
Q8N441_114_149,0.537
Q8N442_1_65,0.543
Q8N443_111_145,0.54
Q8N446_1_348,0.508
Q8N448_313_343,0.565
Q8N448_416_466,0.556
Q8N448_555_585,0.595
Q8N448_144_232,0.547
Q8N448_1_30,0.579
Q8N456_223_261,0.543
Q8N461_1_96,0.546
Q8N465_1_47,0.546
Q8N468_164_304,0.504
Q8N474_1_55,0.524
Q8N475_1_73,0.532
Q8N485_1_35,0.564
Q8N488_182_228,0.568
Q8N488_59_139,0.569
Q8N490_1_80,0.541
Q8N4A0_1_58,0.528
Q8N4B1_133_220,0.535
Q8N4B5_1_241,0.556
Q8N4C6_936_1202,0.552
Q8N4C6_732_765,0.574
Q8N4C6_1_303,0.519
Q8N4C6_553_614,0.556
Q8N4C6_1799_2090,0.505
Q8N4C6_1603_1711,0.553
Q8N4C6_1316_1509,0.523
Q8N4C7_1_47,0.539
Q8N4C8_308_394,0.498
Q8N4C8_483_1014,0.517
Q8N4C9_1_275,0.514
Q8N4E4_1_60,0.574
Q8N4E7_1_60,0.555
Q8N4F7_1_38,0.563
Q8N4H0_133_392,0.517
Q8N4J0_1_56,0.512
Q8N4K4_1_120,0.532
Q8N4L1_320_468,0.479
Q8N4L2_124_159,0.57
Q8N4L2_1_60,0.554
Q8N4L4_57_309,0.475
Q8N4L8_208_307,0.525
Q8N4L8_114_155,0.562
Q8N4M7_1_172,0.47
Q8N4N8_78_150,0.558
Q8N4N8_539_639,0.537
Q8N4P6_1_56,0.547
Q8N4P6_83_126,0.559
Q8N4P6_328_455,0.532
Q8N4Q1_107_142,0.647
Q8N4S0_1_332,0.466
Q8N4S9_378_439,0.548
Q8N4S9_1_179,0.523
Q8N4T0_1_32,0.568
Q8N4U5_1_70,0.545
Q8N4V1_88_131,0.554
Q8N4V2_1_71,0.547
Q8N4V2_512_548,0.551
Q8N4W6_204_271,0.492
Q8N4W9_1_267,0.502
Q8N4X5_268_358,0.547
Q8N4X5_482_660,0.508
Q8N4X5_749_818,0.567
Q8N4X5_39_173,0.539
Q8N4Y2_1_37,0.573
Q8N4Y2_353_399,0.552
Q8N4Y2_87_140,0.579
Q8N531_1_114,0.5
Q8N535_1_108,0.518
Q8N539_1_239,0.497
Q8N543_370_435,0.609
Q8N554_1_443,0.492
Q8N554_566_614,0.568
Q8N556_646_730,0.537
Q8N556_458_561,0.569
Q8N556_245_352,0.532
Q8N556_36_152,0.535
Q8N565_1_67,0.549
Q8N567_241_271,0.527
Q8N567_1_95,0.546
Q8N568_1_77,0.546
Q8N568_152_203,0.58
Q8N568_683_766,0.547
Q8N568_267_392,0.495
Q8N573_274_711,0.516
Q8N573_142_217,0.563
Q8N573_1_98,0.571
Q8N584_1_32,0.559
Q8N587_1_288,0.454
Q8N594_1_83,0.503
Q8N594_155_245,0.46
Q8N5A5_266_333,0.571
Q8N5A5_74_133,0.605
Q8N5A5_379_449,0.561
Q8N5B7_340_392,0.553
Q8N5C6_1_210,0.495
Q8N5C6_772_823,0.564
Q8N5C7_161_201,0.55
Q8N5C7_1_36,0.555
Q8N5C8_609_687,0.532
Q8N5C8_50_507,0.504
Q8N5D0_642_677,0.569
Q8N5D0_482_516,0.561
Q8N5D0_300_355,0.543
Q8N5D6_1_62,0.507
Q8N5F7_1_304,0.471
Q8N5G2_109_151,0.531
Q8N5G2_203_382,0.535
Q8N5G2_618_664,0.552
Q8N5G2_1_44,0.565
Q8N5H3_1_84,0.534
Q8N5H3_135_189,0.573
Q8N5H7_330_544,0.518
Q8N5H7_1_197,0.509
Q8N5I2_289_433,0.546
Q8N5I3_240_272,0.567
Q8N5I9_1_48,0.568
Q8N5I9_114_185,0.542
Q8N5J2_366_469,0.496
Q8N5J2_1_114,0.57
Q8N5J4_1_108,0.515
